,location,total_sqft,bath,balcony,price,bhk
3337,Hennur,1345.0,2.0,1.0,69.0,3
3338,Hennur,1255.0,2.0,1.0,58.0,2
3339,Hennur,1420.0,2.0,1.0,62.0,2
3340,Hennur,1155.0,2.0,2.0,54.5,2
3341,Hennur,1255.0,2.0,1.0,52.32,2
3342,Hennur,1255.0,2.0,2.0,52.35,2
3345,Hennur,1255.0,2.0,2.0,54.5,2
3346,Hennur,1830.5,3.0,0.0,84.205,3
3347,Hennur,1255.0,2.0,1.0,55.5,2
3348,Hennur,1255.0,2.0,1.0,53.57,2
3349,Hennur,1255.0,2.0,2.0,56.5,2
3350,Hennur,1050.0,2.0,2.0,42.73,2
3351,Hennur,1295.0,2.0,1.0,62.0,2
3352,Hennur Road,2089.0,3.0,2.0,140.0,3
3353,Hennur Road,3203.5,2.0,2.0,224.5,4
3354,Hennur Road,5000.0,8.0,2.0,250.0,8
3356,Hennur Road,1385.0,2.0,1.0,83.09,2
3357,Hennur Road,1317.5,2.0,0.0,63.77,2
3359,Hennur Road,2264.0,3.0,1.0,159.0,3
3360,Hennur Road,1157.0,2.0,1.0,84.0,2
3361,Hennur Road,1904.0,3.0,2.0,120.0,3
3362,Hennur Road,1891.0,3.0,1.0,109.0,3
3363,Hennur Road,1561.0,3.0,2.0,95.0,3
3365,Hennur Road,2060.0,3.0,1.0,149.0,3
3366,Hennur Road,1482.0,2.0,1.0,92.0,3
3367,Hennur Road,1232.0,2.0,2.0,89.0,2
3368,Hennur Road,1065.0,2.0,1.0,42.6,2
3369,Hennur Road,1482.0,2.0,2.0,83.73,3
3370,Hennur Road,1482.0,2.0,1.0,87.0,3
3371,Hennur Road,3450.0,4.0,3.0,294.0,4
3372,Hennur Road,1891.0,3.0,1.0,139.0,3
3373,Hennur Road,1703.0,3.0,2.0,101.0,3
3374,Hennur Road,1232.0,2.0,0.0,69.61,2
3375,Hennur Road,987.0,2.0,1.0,49.0,2
3376,Hennur Road,1804.0,3.0,2.0,102.0,3
3377,Hennur Road,2160.0,3.0,2.0,160.0,3
3379,Hennur Road,1680.0,3.0,2.0,99.27,3
3380,Hennur Road,1065.0,2.0,1.0,42.6,2
3381,Hennur Road,1350.0,2.0,3.0,49.0,2
3382,Hennur Road,1385.0,2.0,1.0,83.09,2
3384,Hennur Road,5600.0,5.0,3.0,515.0,5
3385,Hennur Road,2350.0,3.0,2.0,174.0,3
3386,Hennur Road,1586.0,3.0,3.0,93.94,3
3387,Hennur Road,1975.0,3.0,3.0,123.0,3
3388,Hennur Road,1664.0,2.0,2.0,93.865,3
3389,Hennur Road,1290.0,2.0,1.0,94.5,3
3390,Hennur Road,901.0,2.0,1.0,49.5,2
3391,Hennur Road,1445.0,3.0,1.0,86.56,3
3392,Hennur Road,1482.0,2.0,3.0,97.0,3
3393,Hennur Road,2651.0,2.0,2.0,225.0,3
3394,Hennur Road,1182.0,2.0,2.0,82.5,2
3396,Hennur Road,1036.0,2.0,1.0,59.46,2
3397,Hennur Road,1891.0,3.0,1.0,109.0,3
3398,Hennur Road,1232.0,2.0,1.0,69.61,2
3400,Hennur Road,1804.0,3.0,2.0,102.0,3
3401,Hennur Road,1081.0,2.0,1.0,30.27,2
3402,Hennur Road,2320.0,3.0,2.0,170.0,3
3403,Hennur Road,1936.0,3.0,1.0,118.0,3
3404,Hennur Road,1480.0,2.0,2.0,65.0,2
3405,Hennur Road,1590.0,3.0,2.0,96.5,3
3406,Hennur Road,1445.0,2.0,1.0,105.0,3
3407,Hennur Road,1036.0,2.0,1.0,59.45,2
3409,Hennur Road,1832.0,3.0,1.0,125.0,3
3410,Hennur Road,1359.0,2.0,2.0,104.0,2
3411,Hennur Road,1341.0,2.0,1.0,75.76,2
3412,Hennur Road,1040.0,2.0,2.0,50.0,2
3413,Hennur Road,1685.0,3.0,2.0,95.0,3
3414,Hennur Road,1414.0,2.0,2.0,84.18,2
3415,Hennur Road,1949.0,3.0,1.0,133.0,3
3416,Hennur Road,1232.0,2.0,2.0,89.0,2
3417,Hennur Road,1250.0,2.0,1.0,77.88,3
3418,Hennur Road,2502.0,4.0,2.0,180.0,4
3419,Hennur Road,1831.0,3.0,1.0,110.0,3
3420,Hennur Road,1232.0,2.0,1.0,87.0,2
3421,Hennur Road,1232.0,2.0,1.0,74.0,2
3422,Hennur Road,1232.0,2.0,1.0,66.0,2
3423,Hennur Road,1341.0,2.0,1.0,95.0,2
3424,Hennur Road,2700.0,3.0,2.0,150.0,3
3425,Hennur Road,1232.0,2.0,1.0,88.0,2
3426,Hennur Road,2365.0,4.0,2.0,175.0,3
3427,Hennur Road,1310.0,2.0,1.0,66.0,2
3429,Hennur Road,1015.0,2.0,2.0,50.0,2
3431,Hennur Road,2264.0,3.0,2.0,168.0,3
3432,Hennur Road,2002.0,3.0,2.0,120.0,3
3433,Hennur Road,1232.0,2.0,1.0,69.6,2
3434,Hennur Road,1195.0,2.0,2.0,73.0,2
3435,Hennur Road,1020.0,2.0,3.0,47.0,2
3436,Hennur Road,5100.0,6.0,3.0,375.0,5
3437,Hennur Road,1061.0,2.0,1.0,54.92,2
3439,Hennur Road,1020.0,2.0,0.0,45.0,2
3440,Hennur Road,2041.0,3.0,3.0,128.0,3
3441,Hennur Road,1232.0,2.0,1.0,87.0,2
3442,Hennur Road,1066.0,2.0,1.0,52.23,2
3443,Hennur Road,973.0,2.0,1.0,56.0,2
3444,Hennur Road,1255.0,2.0,1.0,84.0,2
3445,Hennur Road,1232.0,2.0,1.0,83.0,2
3446,Hennur Road,1832.0,3.0,1.0,116.0,3
3447,Hennur Road,2050.0,3.0,2.0,120.0,3
3448,Hennur Road,1445.0,2.0,2.0,86.69,3
3449,Hennur Road,1297.0,2.0,1.0,49.9,2
3450,Hennur Road,1153.0,2.0,1.0,43.0,2
3451,Hennur Road,1445.0,2.0,1.0,83.0,3
3452,Hennur Road,1679.0,3.0,2.0,94.86,3
3454,Hennur Road,1654.0,3.0,2.0,97.8,3
3455,Hennur Road,1305.0,2.0,1.0,110.0,3
3456,Hennur Road,1480.0,3.0,2.0,100.0,3
3457,Hennur Road,1450.0,3.0,1.0,88.6,3
3458,Hennur Road,1155.0,2.0,1.0,69.18,2
3459,Hennur Road,1053.0,2.0,1.0,53.0,2
3460,Hennur Road,1195.0,2.0,2.0,59.0,2
3462,Hennur Road,1904.0,3.0,2.0,129.0,3
3463,Hennur Road,1981.0,3.0,1.0,134.0,3
3464,Hennur Road,1155.0,2.0,1.0,69.18,2
3466,Hennur Road,1590.0,3.0,2.0,105.0,3
3467,Hennur Road,1200.0,2.0,1.0,36.0,2
3468,Hennur Road,2041.0,3.0,3.0,138.0,3
3469,Hennur Road,1100.0,2.0,1.0,78.0,3
3470,Hennur Road,1880.0,4.0,0.0,154.0,4
3471,Hennur Road,1232.0,2.0,1.0,69.61,2
3472,Hennur Road,1748.0,3.0,2.0,103.0,3
3473,Hennur Road,1460.0,2.0,1.0,80.3,2
3475,Hennur Road,1933.0,3.0,2.0,140.0,3
3476,Hennur Road,1030.0,2.0,1.0,46.5,2
3477,Hennur Road,1232.0,2.0,1.0,69.61,2
3478,Hennur Road,2950.0,4.0,3.0,253.0,4
3479,Hennur Road,1450.0,3.0,2.0,79.0,3
3480,Hennur Road,1445.0,2.0,1.0,89.56,3
3481,Hennur Road,973.0,2.0,1.0,50.74,2
3482,Hennur Road,1482.0,2.0,1.0,83.73,3
3483,Hennur Road,1305.0,2.0,1.0,77.0,3
3485,Hennur Road,1165.0,2.0,1.0,67.0,2
3486,Hennur Road,980.0,2.0,1.0,51.0,2
3487,Hennur Road,1232.0,2.0,1.0,80.0,2
3488,Hennur Road,1085.0,2.0,1.0,43.4,2
3489,Hennur Road,950.0,2.0,1.0,55.0,2
3490,Hennur Road,1140.0,2.0,2.0,56.0,2
3491,Hennur Road,1891.0,3.0,1.0,110.0,3
3494,Hennur Road,1165.0,2.0,1.0,52.0,2
3495,Hennur Road,1052.0,2.0,1.0,34.72,2
3496,Hennur Road,1450.0,2.0,2.0,80.0,2
3497,Hennur Road,1155.0,2.0,1.0,69.18,2
3498,Hennur Road,1936.0,3.0,1.0,131.0,3
3499,Hoodi,985.0,2.0,2.0,67.0,2
3501,Hoodi,1196.0,2.0,2.0,94.42,2
3504,Hoodi,1425.0,2.0,2.0,80.0,2
3505,Hoodi,1420.0,2.0,2.0,75.0,2
3506,Hoodi,1639.0,3.0,2.0,110.0,3
3508,Hoodi,1639.0,3.0,1.0,98.32,3
3514,Hoodi,1026.0,2.0,1.0,60.87,2
3515,Hoodi,1050.0,2.0,2.0,50.0,2
3516,Hoodi,1837.0,3.0,3.0,145.0,3
3517,Hoodi,1400.0,2.0,1.0,78.0,2
3518,Hoodi,2400.0,5.0,2.0,160.0,5
3520,Hoodi,1850.0,3.0,2.0,146.0,3
3521,Hoodi,1196.0,2.0,0.0,71.74,2
3522,Hoodi,1430.0,2.0,2.0,113.0,2
3524,Hoodi,1220.0,2.0,2.0,50.89,2
3525,Hoodi,1105.0,2.0,2.0,46.37,2
3526,Hoodi,1247.0,2.0,0.0,53.0,2
3527,Hoodi,1500.0,2.0,1.0,84.0,2
3528,Hoodi,1132.0,2.0,1.0,89.37,2
3529,Hoodi,1055.0,2.0,1.0,57.63,2
3530,Hoodi,1925.0,2.0,3.0,114.0,3
3531,Hoodi,1112.0,2.0,1.0,88.0,2
3532,Hoodi,1400.0,2.0,1.0,82.0,2
3534,Hoodi,706.0,1.0,1.0,48.24,1
3535,Hoodi,1257.0,2.0,1.0,69.0,2
3536,Hoodi,1132.0,2.0,0.0,67.9,2
3537,Hoodi,1108.0,2.0,1.0,87.0,2
3538,Hoodi,1430.0,2.0,2.0,110.0,2
3540,Hoodi,1132.0,2.0,1.0,89.0,2
3541,Hoodi,948.0,2.0,1.0,75.0,2
3543,Hoodi,1257.0,2.0,1.0,71.03,2
3544,Hoodi,1305.0,2.0,1.0,75.0,2
3545,Hoodi,1240.0,2.0,3.0,43.94,2
3547,Hoodi,1240.0,2.0,3.0,65.0,2
3548,Hoodi,1250.0,2.0,2.0,98.0,2
3550,Hoodi,1639.0,3.0,2.0,129.0,3
3551,Hoodi,1108.0,2.0,1.0,74.23,2
3553,Hoodi,1655.0,3.0,2.0,131.0,3
3554,Hoodi,1257.0,2.0,1.0,68.5,2
3555,Hoodi,1000.0,2.0,2.0,48.0,2
3556,Hoodi,1063.0,2.0,1.0,61.17,2
3557,Hoodi,1259.0,2.0,2.0,69.45,2
3558,Hoodi,1837.0,3.0,3.0,142.0,3
3560,Hoodi,1111.0,2.0,1.0,49.43,2
3561,Hoodi,711.0,1.0,0.0,42.65,1
3563,Hoodi,863.0,1.0,0.0,40.55,1
3566,Hoodi,1660.0,3.0,2.0,131.0,3
3567,Hoodi,1225.0,2.0,1.0,45.0,2
3568,Hoodi,1447.0,3.0,2.0,76.0,2
3569,Hoodi,1660.0,3.0,2.0,128.0,3
3570,Hoodi,2144.0,3.0,2.0,140.0,3
3571,Hoodi,1108.0,2.0,0.0,66.46,2
3572,Hoodi,1108.0,2.0,1.0,87.48,2
3574,Hoodi,1837.0,3.0,1.0,110.0,3
3575,Hoodi,1660.0,3.0,2.0,125.0,3
3576,Hoodi,3385.0,4.0,1.0,220.0,4
3578,Hoodi,1181.0,2.0,2.0,55.0,2
3580,Hoodi,1258.5,2.0,0.0,59.135,2
3581,Horamavu Agara,1200.0,2.0,1.0,45.0,2
3582,Horamavu Agara,1560.0,3.0,2.0,75.0,3
3584,Horamavu Agara,755.0,2.0,1.0,37.49,2
3585,Horamavu Agara,982.0,2.0,1.0,47.65,2
3586,Horamavu Agara,1650.0,2.0,1.0,75.0,3
3587,Horamavu Agara,950.0,2.0,3.0,39.0,2
3588,Horamavu Agara,1170.0,2.0,2.0,38.0,2
3589,Horamavu Agara,1756.0,3.0,2.0,92.0,3
3590,Horamavu Agara,1106.0,2.0,1.0,43.09,2
3591,Horamavu Agara,1079.0,2.0,2.0,41.0,2
3592,Horamavu Agara,1169.0,2.0,1.0,64.0,2
3593,Horamavu Agara,1265.0,2.0,1.0,65.0,3
3594,Horamavu Agara,1060.0,2.0,1.0,37.0,2
3595,Horamavu Agara,1107.83,2.0,1.0,41.51,2
3596,Horamavu Agara,980.0,2.0,1.0,38.19,2
3597,Horamavu Agara,1250.0,3.0,2.0,65.0,3
3598,Horamavu Agara,1284.0,2.0,2.0,75.0,3
3599,Horamavu Agara,1145.0,2.0,1.0,41.21,2
3600,Horamavu Agara,2400.0,3.0,3.0,80.0,5
3601,Horamavu Agara,1000.0,2.0,1.0,46.0,2
3602,Horamavu Agara,760.0,2.0,2.0,37.49,2
3603,Horamavu Agara,1150.0,2.0,1.0,42.0,2
3605,Horamavu Agara,1623.0,3.0,1.0,89.0,3
3606,Horamavu Agara,750.0,2.0,1.0,37.49,2
3607,Horamavu Agara,625.0,1.0,1.0,27.0,1
3608,Horamavu Agara,1080.0,2.0,1.0,38.0,2
3610,Horamavu Agara,1166.0,2.0,1.0,37.29,2
3611,Horamavu Agara,994.0,2.0,1.0,42.28,2
3612,Horamavu Agara,1107.83,2.0,1.0,41.51,2
3613,Horamavu Agara,1220.0,2.0,2.0,39.0,2
3614,Horamavu Agara,1213.0,2.0,2.0,38.1,2
3616,Horamavu Agara,1090.0,2.0,1.0,46.0,2
3617,Horamavu Agara,1400.0,3.0,3.0,63.0,3
3618,Horamavu Agara,1557.0,3.0,1.0,70.0,3
3619,Horamavu Agara,1058.0,2.0,2.0,47.0,2
3622,Horamavu Banaswadi,1156.0,2.0,2.0,46.0,2
3623,Horamavu Banaswadi,1180.0,2.0,2.0,58.0,2
3624,Horamavu Banaswadi,1307.0,2.0,2.0,51.6,2
3625,Horamavu Banaswadi,1357.0,2.0,2.0,54.0,2
3626,Horamavu Banaswadi,925.0,2.0,3.0,38.0,2
3627,Horamavu Banaswadi,1272.0,2.0,2.0,48.0,2
3628,Horamavu Banaswadi,1225.0,2.0,2.0,49.5,2
3629,Horamavu Banaswadi,1272.0,2.0,2.0,51.5,2
3630,Horamavu Banaswadi,1272.0,2.0,2.0,51.5,2
3631,Horamavu Banaswadi,1156.0,2.0,2.0,46.9,2
3632,Horamavu Banaswadi,1200.0,2.0,1.0,45.0,2
3633,Horamavu Banaswadi,1254.0,2.0,2.0,47.0,2
3634,Horamavu Banaswadi,1610.0,3.0,3.0,68.0,3
3635,Horamavu Banaswadi,1210.0,2.0,1.0,50.0,2
3636,Horamavu Banaswadi,1357.0,2.0,2.0,54.0,2
3637,Horamavu Banaswadi,1272.0,2.0,2.0,50.0,2
3638,Horamavu Banaswadi,1200.0,2.0,1.0,45.0,2
3639,Horamavu Banaswadi,1025.0,2.0,2.0,45.0,2
3640,Horamavu Banaswadi,1081.0,2.0,1.0,52.0,2
3641,Horamavu Banaswadi,1000.0,2.0,2.0,50.0,2
3642,Hormavu,1500.0,2.0,1.0,78.0,2
3643,Hormavu,1150.0,2.0,2.0,55.0,2
3644,Hormavu,715.0,1.0,2.0,46.0,1
3646,Hormavu,1180.0,2.0,2.0,50.0,2
3647,Hormavu,1200.0,2.0,0.0,67.0,2
3648,Hormavu,1200.0,3.0,0.0,70.0,2
3649,Hormavu,1175.0,2.0,1.0,52.0,2
3650,Hormavu,1351.0,2.0,1.0,53.0,1
3651,Hormavu,1141.0,2.0,1.0,44.4,2
3652,Hormavu,1130.0,2.0,1.0,42.3,2
3653,Hormavu,1500.0,3.0,3.0,70.0,3
3654,Hormavu,1725.0,3.0,2.0,85.0,3
3655,Hormavu,1153.0,2.0,1.0,65.0,2
3657,Hormavu,1150.0,2.0,1.0,53.11,2
3658,Hormavu,1123.0,2.0,1.0,56.0,2
3659,Hormavu,1385.0,2.0,2.0,69.0,3
3662,Hormavu,1093.0,2.0,1.0,32.78,2
3663,Hormavu,1260.0,2.0,2.0,35.0,2
3665,Hormavu,1030.0,2.0,1.0,49.35,2
3666,Hormavu,1018.0,2.0,1.0,50.8,2
3667,Hormavu,1555.0,3.0,2.0,75.0,3
3668,Hormavu,1143.0,2.0,1.0,53.0,2
3669,Hormavu,1100.0,2.0,3.0,38.0,2
3670,Hormavu,1000.0,2.0,2.0,50.0,2
3671,Hormavu,1350.0,2.0,2.0,45.0,2
3672,Hormavu,1200.0,2.0,2.0,68.0,2
3674,Hormavu,1200.0,2.0,3.0,68.0,2
3675,Hormavu,765.0,2.0,1.0,37.49,2
3676,Hormavu,1668.0,2.0,2.0,120.0,3
3678,Hormavu,1081.5,2.0,0.0,38.665,2
3679,Hormavu,1250.0,2.0,2.0,60.0,2
3680,Hormavu,1206.0,2.0,2.0,40.0,2
3681,Hormavu,965.0,2.0,2.0,37.15,2
3682,Hormavu,583.0,1.0,0.0,28.275,1
3683,Hormavu,1129.0,2.0,1.0,44.0,2
3684,Hormavu,1385.0,2.0,1.0,69.25,3
3685,Hormavu,1165.0,2.0,1.0,40.0,2
3686,Hormavu,1065.0,2.0,1.0,50.92,2
3687,Hormavu,1046.0,2.0,1.0,60.0,2
3688,Hormavu,1400.0,2.0,0.0,75.0,2
3689,Hormavu,1365.0,2.0,2.0,65.0,3
3690,Hormavu,1196.0,2.0,1.0,44.8,2
3691,Hormavu,1263.0,2.0,1.0,47.36,2
3692,Hormavu,1015.0,2.0,1.0,39.08,2
3694,Hormavu,1200.0,2.0,0.0,73.0,2
3695,Hormavu,1250.0,2.0,2.0,65.0,2
3697,Hormavu,1075.0,2.0,1.0,53.7,2
3698,Hormavu,980.0,2.0,2.0,42.0,2
3699,Hormavu,860.0,2.0,0.0,56.0,2
3700,Hormavu,1075.0,2.0,1.0,53.7,2
3701,Hormavu,2282.0,4.0,0.0,115.0,4
3702,Hormavu,1206.0,2.0,1.0,55.0,2
3703,Hormavu,1310.0,2.0,2.0,67.0,2
3704,Hormavu,1310.0,2.0,3.0,60.0,2
3705,Hormavu,1020.0,2.0,2.0,45.75,2
3707,Hormavu,1210.0,2.0,3.0,69.0,2
3708,Hosa Road,1063.0,2.0,1.0,32.0,2
3709,Hosa Road,1652.0,3.0,2.0,85.0,3
3710,Hosa Road,1045.0,2.0,1.0,98.89,2
3711,Hosa Road,1639.0,3.0,1.0,80.0,3
3712,Hosa Road,1161.0,2.0,1.0,55.15,2
3713,Hosa Road,1726.0,3.0,2.0,81.99,3
3714,Hosa Road,1079.0,2.0,1.0,32.37,2
3715,Hosa Road,1063.0,2.0,1.0,31.89,2
3716,Hosa Road,1100.0,2.0,2.0,37.1,2
3717,Hosa Road,1161.0,2.0,1.0,55.15,2
3718,Hosa Road,1430.0,2.0,1.0,97.52,2
3719,Hosa Road,1104.0,2.0,0.0,36.43,2
3720,Hosa Road,1063.0,2.0,1.0,31.9,2
3721,Hosa Road,1365.0,2.0,1.0,92.0,2
3722,Hosa Road,1243.0,2.0,2.0,48.5,2
3724,Hosa Road,1332.0,2.0,1.0,86.12,3
3725,Hosa Road,1665.0,2.0,3.0,125.0,3
3726,Hosa Road,615.0,1.0,1.0,28.29,1
3727,Hosa Road,1318.0,2.0,1.0,85.28,3
3728,Hosa Road,1513.0,3.0,1.0,103.0,3
3729,Hosa Road,1133.0,2.0,1.0,52.0,2
3730,Hosa Road,1369.1,2.0,1.0,104.0,2
3731,Hosa Road,1512.0,3.0,1.0,123.0,3
3732,Hosa Road,1016.0,2.0,2.0,40.0,2
3733,Hosa Road,972.0,2.0,2.0,40.0,2
3734,Hosa Road,1161.0,2.0,1.0,55.15,2
3735,Hosa Road,760.0,1.0,1.0,24.9,1
3736,Hosa Road,1532.0,3.0,2.0,98.13,3
3737,Hosa Road,1525.84,3.0,1.0,117.0,3
3738,Hosa Road,1100.0,2.0,3.0,85.0,3
3739,Hosa Road,1680.0,3.0,1.0,101.0,3
3740,Hosa Road,880.0,2.0,0.0,50.0,2
3741,Hosa Road,1533.0,3.0,1.0,98.18,3
3742,Hosa Road,1040.0,2.0,1.0,68.59,2
3743,Hosa Road,1369.1,2.0,1.0,98.0,2
3744,Hosa Road,1040.0,2.0,1.0,61.0,2
3746,Hosa Road,1245.0,2.0,1.0,62.0,2
3747,Hosa Road,1311.0,2.0,1.0,84.86,3
3748,Hosa Road,1063.0,2.0,1.0,32.8,2
3749,Hosa Road,1512.0,3.0,2.0,103.0,3
3750,Hosa Road,800.0,1.0,0.0,39.99,1
3751,Hosa Road,1726.0,3.0,2.0,81.99,3
3752,Hosa Road,840.0,2.0,1.0,28.0,2
3753,Hosa Road,1364.0,2.0,1.0,64.79,2
3754,Hosa Road,1016.0,2.0,1.0,45.0,2
3756,Hosa Road,1079.0,2.0,1.0,32.37,2
3757,Hosa Road,1143.0,2.0,1.0,34.2,2
3758,Hosa Road,1360.0,2.0,1.0,77.61,2
3759,Hosa Road,1170.0,2.0,2.0,65.0,2
3760,Hosa Road,1161.0,2.0,1.0,55.15,2
3761,Hosa Road,1089.0,2.0,1.0,32.67,2
3762,Hosa Road,1538.0,3.0,1.0,107.0,3
3763,Hosa Road,1470.0,2.0,2.0,84.22,3
3764,Hosa Road,1513.0,3.0,1.0,103.0,3
3765,Hosa Road,625.0,1.0,1.0,43.68,1
3767,Hosa Road,1063.0,2.0,1.0,32.79,2
3768,Hosa Road,1161.0,2.0,1.0,48.75,2
3769,Hosa Road,1893.0,3.0,2.0,130.0,3
3771,Hosa Road,615.0,1.0,1.0,43.08,1
3772,Hosa Road,1016.0,2.0,1.0,39.95,2
3773,Hosakerehalli,2378.0,3.0,1.0,262.0,3
3774,Hosakerehalli,3205.0,5.0,1.0,500.0,4
3775,Hosakerehalli,2376.0,3.0,1.0,203.0,3
3776,Hosakerehalli,2480.0,3.0,1.0,330.0,3
3777,Hosakerehalli,3205.0,5.0,1.0,380.0,4
3780,Hosakerehalli,1085.0,2.0,1.0,47.74,2
3782,Hosakerehalli,3024.0,5.0,1.0,350.0,4
3783,Hosakerehalli,1200.0,3.0,2.0,175.0,3
3784,Hosakerehalli,2400.0,5.0,2.0,250.0,5
3785,Hosakerehalli,1817.0,4.0,2.0,153.0,3
3786,Hosakerehalli,1304.0,2.0,3.0,100.0,2
3787,Hosakerehalli,1925.0,2.0,1.0,50.0,2
3788,Hosakerehalli,1085.0,2.0,1.0,41.23,2
3789,Hosakerehalli,1200.0,1.0,0.0,150.0,1
3790,Hosakerehalli,3600.0,6.0,1.0,145.0,8
3791,Hosakerehalli,2480.0,3.0,2.0,245.0,3
3792,Hosakerehalli,925.0,2.0,1.0,46.5,2
3793,Hosakerehalli,2480.0,4.0,1.0,260.0,3
3794,Hosakerehalli,1596.0,3.0,3.0,79.8,3
3795,Hosakerehalli,1200.0,2.0,1.0,100.0,3
3796,Hosakerehalli,3205.0,4.0,2.0,300.0,4
3797,Hosakerehalli,3033.0,4.0,1.0,326.0,4
3799,Hosakerehalli,2480.0,4.0,1.0,265.0,3
3800,Hosakerehalli,2378.0,3.0,1.0,310.0,3
3802,Hosakerehalli,925.0,2.0,1.0,46.25,2
3803,Hosakerehalli,2376.0,3.0,1.0,240.0,3
3805,Hoskote,1250.0,3.0,2.0,50.0,3
3806,Hoskote,1225.0,3.0,1.0,40.0,3
3807,Hoskote,1740.0,3.0,3.0,60.0,3
3808,Hoskote,1170.0,2.0,3.0,45.0,2
3810,Hoskote,1200.0,3.0,2.0,57.0,3
3811,Hoskote,1730.0,2.0,2.0,28.545,2
3812,Hoskote,1069.0,2.0,2.0,38.0,3
3813,Hoskote,1095.0,2.0,2.0,33.6,2
3815,Hoskote,1065.0,2.0,3.0,31.5,2
3816,Hoskote,1395.0,2.0,2.0,63.0,3
3817,Hoskote,1065.0,2.0,2.0,28.5,2
3818,Hoskote,945.0,2.0,1.0,35.0,2
3819,Hoskote,1003.5,2.0,0.0,28.095,2
3820,Hoskote,1065.0,2.0,3.0,33.75,2
3821,Hoskote,509.0,1.0,1.0,23.0,1
3822,Hosur Road,1656.0,2.0,1.0,120.0,2
3823,Hosur Road,1194.0,2.0,0.0,69.0,2
3826,Hosur Road,3300.0,5.0,2.0,240.0,5
3827,Hosur Road,1510.0,2.0,1.0,105.0,3
3828,Hosur Road,1427.0,2.0,1.0,80.63,3
3829,Hosur Road,1508.0,2.0,1.0,110.0,3
3830,Hosur Road,1345.0,2.0,2.0,106.0,2
3831,Hosur Road,1085.0,2.0,2.0,30.38,2
3832,Hosur Road,1590.0,2.0,2.0,125.0,3
3833,Hosur Road,460.0,1.0,1.0,21.0,1
3834,Hosur Road,1590.0,2.0,2.0,135.0,3
3835,Hosur Road,1890.0,3.0,2.0,162.0,3
3836,Hosur Road,1180.0,2.0,2.0,36.5,2
3837,Hosur Road,760.0,1.0,2.0,21.28,1
3839,Hosur Road,1179.0,2.0,1.0,49.0,2
3840,Hosur Road,950.0,2.0,1.0,60.0,2
3841,Hosur Road,1194.0,2.0,1.0,71.64,2
3842,Hosur Road,1766.0,3.0,1.0,130.0,3
3843,Hosur Road,1689.0,3.0,1.0,103.0,3
3844,Hosur Road,3600.0,5.0,3.0,180.0,5
3845,Hosur Road,1345.0,2.0,2.0,106.0,2
3846,Hosur Road,1085.0,2.0,2.0,33.7,2
3848,Hosur Road,1590.0,2.0,2.0,126.0,3
3849,Hosur Road,1170.0,2.0,1.0,48.0,2
3850,Hosur Road,1345.0,2.0,2.0,108.0,2
3851,Hosur Road,1250.0,2.0,1.0,55.0,2
3852,Hosur Road,1689.0,3.0,2.0,103.0,3
3853,Hosur Road,660.0,1.0,1.0,23.0,1
3854,Hosur Road,2835.0,4.0,0.0,241.0,4
3857,Hosur Road,2000.0,4.0,1.0,130.0,4
3858,Hosur Road,1250.0,2.0,2.0,65.0,2
3859,Hosur Road,1689.0,3.0,2.0,103.0,3
3860,Hosur Road,2289.0,3.0,3.0,180.0,3
3861,Hosur Road,1427.0,2.0,1.0,130.0,3
3863,Hosur Road,1345.0,2.0,2.0,106.0,2
3864,Hosur Road,1350.0,2.0,2.0,8.44,2
3866,Hosur Road,1223.0,2.0,1.0,93.0,2
3868,Hosur Road,1919.0,3.0,2.0,117.0,3
3869,Hulimavu,1125.0,2.0,2.0,50.0,2
3870,Hulimavu,1242.0,2.0,3.0,51.0,2
3872,Hulimavu,1823.0,3.0,2.0,100.0,3
3873,Hulimavu,1300.0,2.0,3.0,36.0,2
3874,Hulimavu,1080.0,2.0,2.0,43.2,2
3875,Hulimavu,1100.0,2.0,2.0,71.5,2
3877,Hulimavu,688.0,1.0,2.0,50.0,1
3878,Hulimavu,1255.0,2.0,2.0,73.0,2
3879,Hulimavu,1058.0,2.0,1.0,48.0,2
3880,Hulimavu,1375.0,2.0,2.0,80.0,2
3881,Hulimavu,1248.0,2.0,1.0,69.0,2
3882,Hulimavu,1818.0,3.0,1.0,135.0,3
3883,Hulimavu,1225.0,2.0,2.0,55.0,2
3884,Hulimavu,1255.0,2.0,2.0,74.0,2
3885,Hulimavu,1175.0,2.0,2.0,45.0,2
3886,Hulimavu,1255.0,2.0,2.0,69.0,2
3887,Hulimavu,1255.0,2.0,3.0,66.0,2
3888,Hulimavu,3035.0,5.0,2.0,271.0,3
3889,Hulimavu,3035.0,5.0,3.0,220.0,3
3890,Hulimavu,1127.0,2.0,1.0,65.0,2
3891,Hulimavu,1200.0,2.0,1.0,50.0,2
3893,Hulimavu,1200.0,2.0,0.0,75.0,2
3894,Hulimavu,1430.0,2.0,2.0,90.0,3
3895,Hulimavu,850.0,1.0,1.0,39.5,2
3896,Hulimavu,1000.0,2.0,1.0,45.0,2
3899,Hulimavu,3560.0,5.0,3.0,318.0,4
3900,Hulimavu,1011.0,2.0,2.0,38.0,2
3901,Hulimavu,1276.0,2.0,2.0,76.0,2
3902,Hulimavu,1500.0,2.0,0.0,90.0,2
3903,Hulimavu,1315.0,2.0,0.0,60.48,2
3904,Hulimavu,1021.0,2.0,1.0,76.0,2
